,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,2.037954047979399,4.841571281657691,2.596000213304819,4.937679958434893,21.88272859055656,11.05942845893329,3.0798258236995126,8.633206649369345,3.448452296075333,9.002218200261044,340.4997552617568,15.200299154134722,408.9991850027264,inf,7.345655111449732,11.210281152336263,6.905283512690683,4.347075054650723,8.995213885897172,inf,6.813214553429791,4.334960220589156,3.8165588469059264,7.548859616633141,8.603080086817387,18.638462074672738,682.9995119568954,inf,227.22162498191577,4.566181065846579,4.246467385693902,6.446261465855941,4.366646890060965,15.200299154134722,3.0798258236995126,2.460374755721334,7.925338470211997,7.657971046636111,5.50170314725,2.709632873398286,8.828578948381365,8.990733107605964,9.088746021222365,5.61657599185127,2.9959571909210174,5.30507358933143,4.0624635784200605,4.450533347262521,5.001877538344015,4.143748742269548,6.1751550077886295,19.495725746223837,12.143264150095732,21.61276257642707,8.091668322889307,8.39137373140174,5.08850709949596,5.08850709949596,13.568586904129786,14.66442713807216,8.962840235449102,21.768194447689257,8.76198988578385,11.594215097986895,5.514673758098071,9.49122158102994,6.549181992236245,7.354733474085561,7.345802011622171,19.868471735120014,5.816450099499934,42.992246943698106,inf,3.3322166628196,5.9056901715383905,9.96657730912797,5.0885070994959545,14.977751378837223,14.494251050112126,28.988502100224252,13.46305486415386,2.615265082944141,6.6461235165600705,7.203787378580249,12.172628470876054,9.966577309127949,50.993463382056355,9.207729404008884,50.993463382056355,8.286445833810923,,,,,,
1,1.1,1.2,1.3,1.4,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
